User_ID,drugName,condition,review,rating,date,usefulCount,ratings_simplified
52188,Adipex-P,Weight Loss,"""I started taking Adipex on 5/4/12. My first visit was 5/3 and I weighed in at 165.2lbs! The first couple of days I was only taking half a pill, and I did feel a little jittery, but nothing major. The first two weeks I was on it I did the 30 day shred four days a week and ate really good, but I got off track and haven&#039;t eaten healthy since, or worked out. My first visit after I started I lost 11.8 pounds. I actually weighed myself about a hour ago, and I weighed 145lbs. Let me just say that this medicine did not give me energy, and it didn&#039;t mess with my sleep at all. It only messed up my naps, which I loved because I have a 10 month old who doesn&#039;t sleep good at night. Just wanted to come and share my results. Hope I helped!""",10.0,"June 25, 2012",33,4
139055,Phentermine,Weight Loss,"""I&#039;ve been taking Adipex for almost 2 weeks now, it is amazing. I feel great and it has suppressed my appetite. It has changed my eating behavior and the most amazing part is I haven&#039;t missed it. I&#039;m not one for dieting but I&#039;ve lost 7lbs and counting. I do experience dry mouth, but it is manageable. Good luck.""",10.0,"June 10, 2009",22,4
127698,Phentermine,Weight Loss,"""started taking 37.5 mg for weight loss on 3/31/17, starting weight 217, I am 5 ft(60inches) tall my waist is 47 inches (3 ft 11 inches), so I am really almost as big around as I am tall.  My insurance not cover this so out of pocket cost was 21. dollars""",10.0,"April 3, 2017",8,4
138920,Phentermine,Weight Loss,"""My starting weight 2 weeks ago was 181, I am currently 170.  I feel great!  I never feel hungry, however I am drinking tons of water, eating lots of salad , fresh fruits and veggies!!  Most days I take 1/2 pill when I wake up, and 1/2 at 2ish..I hope to learn better eating habits and over all lifestyle!  I never want to be over weight again.""",10.0,"March 27, 2010",17,4
51946,Adipex-P,Weight Loss,"""I started taking adipex on 10/27/15 and today, 10/29/15 I am 4 lbs down! I haven&#039;t had any symptoms except for a headache. I am more alert and energized! I would recommend this to anyone!""",10.0,"October 29, 2015",30,4
178584,Victoza,Weight Loss,"""I&#039;m 58 and have always struggled with my weight, thyroid and other issues. I have been on Victoza for about a month and lost eight pounds. I admit much of that is because I have no appetite. That makes it easy for me to make healthy choices when I do eat. One thing that I have noticed is that Victoza definitely slows down the bowels. I think it&#039;s imperative to up the liquid intake. Because of the bowels I think it&#039;s difficult to really gauge the weight loss. I go down a pound and up two the next day etc. I think taking measurements or trying on an old pair of jeans is more accurate in seeing the real weight loss. I can tell my health is improving and I feel like if I&#039;m patient this will get me to my goal weight of 155. 32 more to go.""",8.0,"June 10, 2017",16,3
128645,Phentermine,Weight Loss,"""Okay so let me start with i first weighed 180 in 2012 which was bormal because i have more muscle mass than fat. I fell in love with my highschool sweet heart. 2 years later i got pregnant . And i gained 30 pounds during my pregnancy . After i gave birth i felt good but i still tried to remove the extra pounds. I tried EVERYTHING and it seemed i gained 30 more pounds in 8 months after birth. Until my family said to try Adipex and i thought , Bull.  I started 6/2/15, at 260 pounds . Its 6/9/15 and i am 252. But thats with yoga and eating what they told me . Really excited . Hopefully i can grt back to my original weight .""",10.0,"June 9, 2015",9,4
128342,Phentermine,Weight Loss,"""I was a bit hesitant about this prescription but I am happy to say it really does work! I have been taking for three weeks and I am down 15 lbs. My appetite is low and I eat portion sizes that are appropriate for my size which was my problem and caused the weight gain. My energy level is higher than it&#039;s been in months. Side Effects: Dry Mouth, Never hungry so it&#039;s easy to forget to eat, Sleep Very Light. I would recommend this to anyone who needs help controlling portions or limit snacking.""",10.0,"December 1, 2015",9,4
145726,Qsymia,Weight Loss,"""I have been on Qsymia for 2 weeks and my weight is exactly the same. I am a 50 yr old woman in menopause.  I have also been on a high protein diet and walking 10,000 steps a day.  I don&#039;t know if I should spend the money for the next step or not since I have seen no results thus far.  The only difference I can tell is that soda tastes flat.""",1.0,"May 11, 2015",24,1
127625,Phentermine,Weight Loss,"""I was put on this medication after I gained 50lbs over a few years.  I was prescribed the 37.5 mg for 6 months.  I started on 3/27/2017 weighing 180lbs at 5ft 3inchs.  After 1 month, I have lost 10lbs.  This medication works, but you do have to change your lifestyle by making better food choices and eating in moderation along with exercising.  I haven&#039;t exercised a lot, due to a surgery I had - but once I am cleared to exercise, I will.  The only side effect I experienced was dry mouth, and this has subsided after a week or so.  I cant wait to see the results.""",6.0,"May 8, 2017",17,2
138389,Phentermine,Weight Loss,"""I posted a thread on January 31, 2014. I weighed in on Friday at 172lbs. I am roughly 66inches, I&#039;ve been taken this medicine for a week, and I have lost 10lbs. I weighed in about an hour ago and I am 162.4 pounds. I would say, its working. My goal is to get to 157-160lbs.""",10.0,"February 7, 2014",41,4
128242,Phentermine,Weight Loss,"""I just a started taking adipex on 2/16/16. I weigh 216. I split my pills in half. Half at breakfast and the other half at 2pm just so I don&#039;t get the shakes so much. I am 31 and this is my heaviest point in my life I want to get down to 145. I eat 6 meals between 7 am and 7 pm that&#039;s killing me lol and I exercise everyday except Sunday&#039;s I&#039;ll check back in 2 weeks and give updates""",10.0,"February 17, 2016",30,4
54689,Bupropion / naltrexone,Weight Loss,"""I am sick today, no food intake, medication reaction to Naltrexone to complete a Contrave dose.  Titrated up from 12.5 mg Week One to 25 mg Week two.  Didn&#039;t notice much change but by Day 2 at 25 mg, nausea started getting much worse.  Couldn&#039;t eat a thing, couldn&#039;t even keep ginger ale down.  Although I&#039;ve lost about 2.5 pounds the first week with very little exercise and a big cheat on Easter, if this nausea and vomiting will be the norm, I&#039;ll have to pass on it.  Not taking any tonight and will roll back dose to 12.5 mg tomorrow.  If I can tolerate that but see no more weight loss, I will chalk this one down to another plan that doesn&#039;t work for me.. At 56 years old I&#039;m getting so tired of this lifetime of trying to control my weight ..""",3.0,"April 18, 2017",11,1
55455,Belviq,Weight Loss,"""Works like a charm. I look and feel great. I am healthier than ever.""",10.0,"August 26, 2013",60,4
39479,Contrave,Weight Loss,"""Weight loss journey with Contrave has been very successful for me! 

Duration: April 14 to current
Previous weight: 150lb
Current weight: 127lb
Height: 5&#039;6&rdquo;
Gender: Female
Race: Asian
Price: $299/120 tablets (self medication)

In my first week, I took 1 tablet in the morning and afternoon as instruction says. Absolutely no effect! In my second week, the effect kicked in fully. By eating smaller portion and running 10km (6.2 miles) 3 nights a week, I&#039;ve been losing 2.2lbs per week on average. This is my 3rd month and I still take the same dosage instead of 2 tablets in the morning and afternoon suggested in the instruction. My appetite is still under control, I don&#039;t need stronger dosage. Absolutely no side effect too.""",10.0,"July 28, 2016",20,4
76723,Lorcaserin,Weight Loss,"""I started Belviq after coming off of Phentermine and I have also had gastric sleeve weight loss surgery 17 Months ago.  The first 2 days I was so exhausted and chilled I couldn&#039;t hardly move.  It has helped decrease hunger and I eat less now but haven&#039;t lost any wt still maintaining a 131 lbs weight loss but need to lose more.  But last night I noticed I was producing milk.  I have now read up that can be a side effect I go to my gyn tomorrow and will know more but I&#039;m pretty freaked out!""",5.0,"September 8, 2016",10,2
76923,Lorcaserin,Weight Loss,"""First of all let me start by saying I am extremely excited of the possibility of losing weight, but it just has not happened  as of yet. I started Belviq a week ago and yes, I have exercised but I gained three pounds. I can&#039;t say it was totally me or the medicine so, I am going to watch everything closer this week. I took my students on a trip so we were walking up hill, down hill and on flat land for at least 10 hours a day. I hit well over 30,000 steps a day. The kicker is we also ate 3x a day for five days. I tried to modify my lunch by eating salads and smoothies only, but dinners were usually a little unhealthy with things like: pasta,fried chicken , pizza, etc... I did eat it although I tried to eat smaller portions.  Help!!!""",5.0,"May 21, 2015",8,2
